state,type,year,category,total_enrollment,tuition_cost,enrollment
West Virginia,Private,1985,White,32994,13256.0,24018
West Virginia,Private,1995,American Indian / Alaska Native,32994,19872.0,180
West Virginia,Private,1995,Asian,32994,19872.0,480
West Virginia,Private,1995,Black,32994,19872.0,2406
West Virginia,Private,1995,Hispanic,32994,19872.0,696
West Virginia,Private,1995,Native Hawaiian / Pacific Islander,32994,19872.0,54
West Virginia,Private,1995,Non-Resident Foreign,32994,19872.0,1512
West Virginia,Private,1995,Total Minority,32994,19872.0,4350
West Virginia,Private,1995,Two Or More Races,32994,19872.0,534
West Virginia,Private,1995,White,32994,19872.0,24018
West Virginia,Private,2000,American Indian / Alaska Native,32994,23117.833333333332,180
West Virginia,Private,2000,Asian,32994,23117.833333333332,480
West Virginia,Private,2000,Black,32994,23117.833333333332,2406
West Virginia,Private,2000,Hispanic,32994,23117.833333333332,696
West Virginia,Private,2000,Native Hawaiian / Pacific Islander,32994,23117.833333333332,54
West Virginia,Private,2000,Non-Resident Foreign,32994,23117.833333333332,1512
West Virginia,Private,2000,Total Minority,32994,23117.833333333332,4350
West Virginia,Private,2000,Two Or More Races,32994,23117.833333333332,534
West Virginia,Private,2000,White,32994,23117.833333333332,24018
West Virginia,Private,2001,American Indian / Alaska Native,32994,24064.166666666668,180
West Virginia,Private,2001,Asian,32994,24064.166666666668,480
West Virginia,Private,2001,Black,32994,24064.166666666668,2406
West Virginia,Private,2001,Hispanic,32994,24064.166666666668,696
West Virginia,Private,2001,Native Hawaiian / Pacific Islander,32994,24064.166666666668,54
West Virginia,Private,2001,Non-Resident Foreign,32994,24064.166666666668,1512
West Virginia,Private,2001,Total Minority,32994,24064.166666666668,4350
West Virginia,Private,2001,Two Or More Races,32994,24064.166666666668,534
